1.027687988281250000e+03 2.624651802233633134e+03
1.029437988281250000e+03 2.405126801082938982e+03
1.031187988281250000e+03 2.292025527486834108e+03
1.032937988281250000e+03 2.243827936832331943e+03
1.034687988281250000e+03 2.194942408160465675e+03
1.036437988281250000e+03 2.125389537444077177e+03
1.038187988281250000e+03 2.052338607547507308e+03
1.039937988281250000e+03 1.992080005990333802e+03
1.041687988281250000e+03 1.950651323539775149e+03
1.043437988281250000e+03 1.926899618027485303e+03
1.045187988281250000e+03 1.919086316984169571e+03
1.046937988281250000e+03 1.927920422366694993e+03
1.048687988281250000e+03 1.949832270546561176e+03
1.050437988281250000e+03 1.977237911963381066e+03
1.052187988281250000e+03 2.004570148342154198e+03
1.053937988281250000e+03 2.026961483681138816e+03
1.055687988281250000e+03 2.043505453848299567e+03
1.057437988281250000e+03 2.063936247063944393e+03
1.059187988281250000e+03 2.102045951092123232e+03
1.060937988281250000e+03 2.160170952070841849e+03
1.062687988281250000e+03 2.233301489720151494e+03
1.064437988281250000e+03 2.316033098343524216e+03
1.066187988281250000e+03 2.408244141780591690e+03
1.067937988281250000e+03 2.515476688814352201e+03
1.069687988281250000e+03 2.634015399698785586e+03
1.071437988281250000e+03 2.752611359183398690e+03
1.073187988281250000e+03 2.861548503021079341e+03
1.074937988281250000e+03 2.941277147040108503e+03
1.076687988281250000e+03 2.941407115214781697e+03
1.078437988281250000e+03 2.835393064055731884e+03
1.080187988281250000e+03 2.656690868674131707e+03
1.081937988281250000e+03 2.480967104341561935e+03
1.083687988281250000e+03 2.387504788230615304e+03
1.085437988281250000e+03 2.439678093069713668e+03
1.087187988281250000e+03 2.643970766224497311e+03
1.088937988281250000e+03 2.883429679708367985e+03
1.090687988281250000e+03 2.870048873141970034e+03
1.092437988281250000e+03 2.519787284459764123e+03
1.094187988281250000e+03 2.146117864865717820e+03
1.095937988281250000e+03 1.900640520129020842e+03
1.097687988281250000e+03 1.753519166307404021e+03
1.099437988281250000e+03 1.646426520590228847e+03
1.101187988281250000e+03 1.546356498684264807e+03
1.102937988281250000e+03 1.451751392506982029e+03
1.104687988281250000e+03 1.365578512979448533e+03
1.106437988281250000e+03 1.283776137979467421e+03
1.108187988281250000e+03 1.205506556776307889e+03
1.109937988281250000e+03 1.140260898166444804e+03
1.111687988281250000e+03 1.094023524858071596e+03
1.113437988281250000e+03 1.063054715873391160e+03
1.115187988281250000e+03 1.041834040480553540e+03
1.116937988281250000e+03 1.026927179575569653e+03
1.118687988281250000e+03 1.017043702800206574e+03
1.120437988281250000e+03 1.011387582553094262e+03
1.122187988281250000e+03 1.005788495045452464e+03
1.123937988281250000e+03 9.931066017247312629e+02
1.125687988281250000e+03 9.721577224691607171e+02
1.127437988281250000e+03 9.528411267477833917e+02
1.129187988281250000e+03 9.418688732201680978e+02
1.130937988281250000e+03 9.348894589586989241e+02
1.132687988281250000e+03 9.221943520679776611e+02
1.134437988281250000e+03 8.967686996150276855e+02
1.136187988281250000e+03 8.610245208884742851e+02
1.137937988281250000e+03 8.223958813752584547e+02
1.139687988281250000e+03 7.861979877181115626e+02
1.141437988281250000e+03 7.545963479906654356e+02
1.143187988281250000e+03 7.274158236350231164e+02
1.144937988281250000e+03 7.033291558772583585e+02
1.146687988281250000e+03 6.827138103870274790e+02
1.148437988281250000e+03 6.673684139942085949e+02
1.150187988281250000e+03 6.585180297908193552e+02
1.151937988281250000e+03 6.568112209174706777e+02
1.153687988281250000e+03 6.620695348616902720e+02
1.156000000000000000e+03 6.790465912369051011e+02
1.157187988281250000e+03 6.921483298769774137e+02
1.158937988281250000e+03 7.164317140393494583e+02
1.160687988281250000e+03 7.468969548751274488e+02
1.162437988281250000e+03 7.825364924635443913e+02
1.164187988281250000e+03 8.222625412368125808e+02
1.165937988281250000e+03 8.642375110060690986e+02
1.167687988281250000e+03 9.053964327764456357e+02
1.169437988281250000e+03 9.422184508072136850e+02
1.171187988281250000e+03 9.728715387930859606e+02
1.172937988281250000e+03 9.974359972061058670e+02
1.174687988281250000e+03 1.017775379413030805e+03
1.176437988281250000e+03 1.034713891226143232e+03
1.178187988281250000e+03 1.047592870317878351e+03
1.179937988281250000e+03 1.057678538285467312e+03
1.181687988281250000e+03 1.067941347312751532e+03
1.183437988281250000e+03 1.081222512604766052e+03
1.185187988281250000e+03 1.099757211661485599e+03
1.186937988281250000e+03 1.123992511045624497e+03
1.188687988281250000e+03 1.153031477414941037e+03
1.190437988281250000e+03 1.185663541735026229e+03
1.192187988281250000e+03 1.219837161128659545e+03
1.193937988281250000e+03 1.251915426244608625e+03
1.195687988281250000e+03 1.279274586684632595e+03
1.197437988281250000e+03 1.300438990356617296e+03
1.199187988281250000e+03 1.314317839624990484e+03
1.200000000000000000e+03 1.318220289644476679e+03
1.202687988281250000e+03 1.318109745835125977e+03
1.204437988281250000e+03 1.306489854721902702e+03
1.206187988281250000e+03 1.284302677370912988e+03
1.207937988281250000e+03 1.251574651263330225e+03
1.209687988281250000e+03 1.210207968196261390e+03
1.211437988281250000e+03 1.164182562786007566e+03
1.213187988281250000e+03 1.117506641262574703e+03
1.214937988281250000e+03 1.072460981176804580e+03
1.216687988281250000e+03 1.030916708897200351e+03
1.218437988281250000e+03 9.943740947854514616e+02
1.220187988281250000e+03 9.633381958795017681e+02
1.221937988281250000e+03 9.374116597745116906e+02
1.223687988281250000e+03 9.153583477074433858e+02
1.225437988281250000e+03 8.953210957071914891e+02
1.227187988281250000e+03 8.761093376463302320e+02
1.228937988281250000e+03 8.573452694575571513e+02
1.230687988281250000e+03 8.386524331406253623e+02
1.232437988281250000e+03 8.200120541751005021e+02
1.234187988281250000e+03 8.019623459836475377e+02
1.235937988281250000e+03 7.852539309261687777e+02
1.237687988281250000e+03 7.708632439710904691e+02
1.239437988281250000e+03 7.598933167218240214e+02
1.241187988281250000e+03 7.532337672979479066e+02
1.242937988281250000e+03 7.515374073094476444e+02
1.244687988281250000e+03 7.556442322211756846e+02
1.246437988281250000e+03 7.659167411099090259e+02
1.248187988281250000e+03 7.825235076061946984e+02
1.249937988281250000e+03 8.045744445251764319e+02
1.251687988281250000e+03 8.298891901138904359e+02
1.253437988281250000e+03 8.553583146045823469e+02
1.255187988281250000e+03 8.778335510166093627e+02
1.256937988281250000e+03 8.938615163284864593e+02
1.258687988281250000e+03 9.000823149773641489e+02
1.260437988281250000e+03 8.955566603569826611e+02
1.262187988281250000e+03 8.910763388506801448e+02
1.263937988281250000e+03 8.866406719609367428e+02
1.265687988281250000e+03 8.822489946776370289e+02
1.268000000000000000e+03 8.765132764167428832e+02
1.269187988281250000e+03 8.735950143338164935e+02
1.270937988281250000e+03 8.693314457346458539e+02
1.272687988281250000e+03 8.651093350449950776e+02
1.274437988281250000e+03 8.609280798768162413e+02
1.276187988281250000e+03 8.567870894680320362e+02
1.277937988281250000e+03 8.526857844031273999e+02
1.279687988281250000e+03 8.486235963417698258e+02
1.281437988281250000e+03 8.445999677551891409e+02
1.283187988281250000e+03 8.406143516700570899e+02
1.284937988281250000e+03 8.366662114196224138e+02
1.286687988281250000e+03 8.327550204018591558e+02
1.288437988281250000e+03 8.288802618444003656e+02
1.290187988281250000e+03 8.250414285760348321e+02
1.291937988281250000e+03 8.212380228045561807e+02
1.293687988281250000e+03 8.174695559007545853e+02
1.295437988281250000e+03 8.137355481883585071e+02
1.297187988281250000e+03 8.100355287397335360e+02
1.298937988281250000e+03 8.063690351771538189e+02
1.300000000000000000e+03 8.041601264582810700e+02
1.302437988281250000e+03 7.991348177940212736e+02
1.304187988281250000e+03 7.955662102535615077e+02
1.305937988281250000e+03 7.920293607981568584e+02
1.307687988281250000e+03 7.885238470017832242e+02
1.309437988281250000e+03 7.850492539035485606e+02
1.311187988281250000e+03 7.816051738433743594e+02
1.312937988281250000e+03 7.781912063020010919e+02
1.314687988281250000e+03 7.748069577451874466e+02
1.316437988281250000e+03 7.714520414719727341e+02
1.318187988281250000e+03 7.681260774668817248e+02
1.319937988281250000e+03 7.648286922559527738e+02
1.321687988281250000e+03 7.615595187664722516e+02
1.323437988281250000e+03 7.583181961903056845e+02
1.325187988281250000e+03 7.551043698507185127e+02
1.326937988281250000e+03 7.519176910725839207e+02
1.328687988281250000e+03 7.487578170558733746e+02
1.330437988281250000e+03 7.456244107523386901e+02
1.332187988281250000e+03 7.425171407452892254e+02
1.333937988281250000e+03 7.394356811323734746e+02
1.335687988281250000e+03 7.363797114112783220e+02
1.337437988281250000e+03 7.333489163682636445e+02
1.339000000000000000e+03 7.306647058731703055e+02
1.340937988281250000e+03 7.273616152547565434e+02
